Entity,Code,Year,"Crops - Beans, dry - 176 - Yield - 5419 - hg/ha"
Least Developed Countries,,2006,0.7811
Least Developed Countries,,2007,0.8292
Least Developed Countries,,2008,0.9428000000000001
Least Developed Countries,,2009,0.9788
Least Developed Countries,,2010,0.9393
Least Developed Countries,,2011,1.0136
Least Developed Countries,,2012,0.9697
Least Developed Countries,,2013,0.9915
Least Developed Countries,,2014,1.1032
Least Developed Countries,,2015,1.155
Least Developed Countries,,2016,1.1275
Least Developed Countries,,2017,1.1509
Least Developed Countries,,2018,1.1614
Lebanon,LBN,1961,1.5
Lebanon,LBN,1962,2.3333
Lebanon,LBN,1963,1.4000000000000001
Lebanon,LBN,1964,1.3636000000000001
Lebanon,LBN,1965,1.36
Lebanon,LBN,1966,1.4000000000000001
Lebanon,LBN,1967,1.4503000000000001
Lebanon,LBN,1968,1.3302
Lebanon,LBN,1969,1.2502
Lebanon,LBN,1970,1.4123
Lebanon,LBN,1971,1.2404000000000002
Lebanon,LBN,1972,1.2416
Lebanon,LBN,1973,0.9493
Lebanon,LBN,1974,0.8212
Lebanon,LBN,1975,1.4000000000000001
Lebanon,LBN,1976,0.8333
Lebanon,LBN,1977,1.4000000000000001
Lebanon,LBN,1978,1.5
Lebanon,LBN,1979,1.3333000000000002
Lebanon,LBN,1980,1.3333000000000002
Lebanon,LBN,1981,1.3333000000000002
Lebanon,LBN,1982,1.2522
Lebanon,LBN,1983,1.3793
Lebanon,LBN,1984,1.3
Lebanon,LBN,1985,1.3333000000000002
Lebanon,LBN,1986,1.9032
Lebanon,LBN,1987,2.1401
Lebanon,LBN,1988,2.1103
Lebanon,LBN,1989,2.1154
Lebanon,LBN,1990,2.0779
Lebanon,LBN,1991,2.1387
Lebanon,LBN,1992,2.3116000000000003
Lebanon,LBN,1993,2.35
Lebanon,LBN,1994,2.3689
Lebanon,LBN,1995,2.4752
Lebanon,LBN,1996,2.4528000000000003
Lebanon,LBN,1997,2.8000000000000003
Lebanon,LBN,1998,2
Lebanon,LBN,1999,2.5
Lebanon,LBN,2000,1.5873000000000002
Lebanon,LBN,2001,1.6667
Lebanon,LBN,2002,1.7778
Lebanon,LBN,2003,1.5957000000000001
Lebanon,LBN,2004,1.9608
Lebanon,LBN,2005,1.1765
Lebanon,LBN,2006,1.1561000000000001
Lebanon,LBN,2007,1.1976
Lebanon,LBN,2008,2
Lebanon,LBN,2009,1.4388
Lebanon,LBN,2010,1.6109
Lebanon,LBN,2011,1.6917
Lebanon,LBN,2012,1.7015
Lebanon,LBN,2013,1.758
Lebanon,LBN,2014,2.2558000000000002
Lebanon,LBN,2015,2.0078
Lebanon,LBN,2016,1.9282000000000001
Lebanon,LBN,2017,2.0303
Lebanon,LBN,2018,2.0584000000000002
Lesotho,LSO,1961,0.28
Lesotho,LSO,1962,0.28
Lesotho,LSO,1963,0.32
Lesotho,LSO,1964,0.2
Lesotho,LSO,1965,0.2296
Lesotho,LSO,1966,0.3337
Lesotho,LSO,1967,0.2582
Lesotho,LSO,1968,0.2546
Lesotho,LSO,1969,0.257
Lesotho,LSO,1970,0.22610000000000002
Lesotho,LSO,1971,0.2353
Lesotho,LSO,1972,0.2
Lesotho,LSO,1973,0.2857
Lesotho,LSO,1974,0.38070000000000004
Lesotho,LSO,1975,0.47690000000000005
Lesotho,LSO,1976,0.2917
Lesotho,LSO,1977,1.425
Lesotho,LSO,1978,0.9744
Lesotho,LSO,1979,0.8226
Lesotho,LSO,1980,0.5181
Lesotho,LSO,1981,0.47690000000000005
Lesotho,LSO,1982,0.3614
Lesotho,LSO,1983,0.3462
Lesotho,LSO,1984,0.1631
Lesotho,LSO,1985,0.34040000000000004
Lesotho,LSO,1986,0.223
Lesotho,LSO,1987,0.2597
Lesotho,LSO,1988,0.318
Lesotho,LSO,1989,0.5419
Lesotho,LSO,1990,1.8849
Lesotho,LSO,1991,0.3356
Lesotho,LSO,1992,0.2918
Lesotho,LSO,1993,0.3476
Lesotho,LSO,1994,0.32130000000000003
Lesotho,LSO,1995,1.238
Lesotho,LSO,1996,0.6591
Lesotho,LSO,1997,1.0396
Lesotho,LSO,1998,1.1167
Lesotho,LSO,1999,0.7966000000000001
Lesotho,LSO,2000,0.7999
Lesotho,LSO,2001,0.6355000000000001
Lesotho,LSO,2002,0.6021000000000001
Lesotho,LSO,2003,0.33130000000000004
Lesotho,LSO,2004,0.5637
Lesotho,LSO,2005,0.2805
Lesotho,LSO,2006,0.0269
Lesotho,LSO,2007,0.2666
Lesotho,LSO,2008,0.2601
Lesotho,LSO,2009,0.433
Lesotho,LSO,2010,0.331
Lesotho,LSO,2011,0.40240000000000004
Lesotho,LSO,2012,0.3316
Lesotho,LSO,2013,0.17800000000000002
Lesotho,LSO,2014,0.13290000000000002
Lesotho,LSO,2015,0.2534
Lesotho,LSO,2016,0.41800000000000004
Lesotho,LSO,2017,0.31170000000000003
Lesotho,LSO,2018,0.3277
Libya,LBY,1966,2
Libya,LBY,1967,2
Libya,LBY,1968,2
Libya,LBY,1969,1.9583000000000002
Libya,LBY,1970,1.9343000000000001
Libya,LBY,1971,1.7671000000000001
Libya,LBY,1972,1.7114
Libya,LBY,1973,1.7105000000000001
Libya,LBY,1974,1.75
Libya,LBY,1975,1.6741000000000001
Libya,LBY,1976,1.7168
Libya,LBY,1977,1.7703
Libya,LBY,1978,1.7486000000000002
Libya,LBY,1979,2
Libya,LBY,1980,2
Libya,LBY,1981,2
Libya,LBY,1982,2.093
Libya,LBY,1983,2.35
Libya,LBY,1984,2.5128
Libya,LBY,1985,2.5
Libya,LBY,1986,2.5263
Libya,LBY,1987,2.6875
Libya,LBY,1988,2.6667
Libya,LBY,1989,2.8571
Libya,LBY,1990,3.0769
Libya,LBY,1991,3.0303
Libya,LBY,1992,3
Libya,LBY,1993,2.9787000000000003
Libya,LBY,1994,3.0189000000000004
Libya,LBY,1995,3
Libya,LBY,1996,2.9841
Libya,LBY,1997,3.0156
Libya,LBY,1998,2.9846000000000004
Libya,LBY,1999,2.9878
Libya,LBY,2000,3.0303
Libya,LBY,2001,3.0456000000000003
Libya,LBY,2002,3.0460000000000003
Libya,LBY,2003,3.0441000000000003
Libya,LBY,2004,3.0469
Libya,LBY,2005,3.125
Libya,LBY,2006,3.125
Libya,LBY,2007,3.125
Libya,LBY,2008,3.125
Libya,LBY,2009,3.4333
Libya,LBY,2010,3.3441
Libya,LBY,2011,3.261
Libya,LBY,2012,3.2935000000000003
Libya,LBY,2013,3.3165
Libya,LBY,2014,3.342
Libya,LBY,2015,3.3658
Libya,LBY,2016,3.3909000000000002
Libya,LBY,2017,3.4097
Libya,LBY,2018,3.4286000000000003
Lithuania,LTU,1992,0.44160000000000005
Lithuania,LTU,1993,0.75
Lithuania,LTU,1994,1.3
Lithuania,LTU,1995,1.3333000000000002
Lithuania,LTU,1996,2
Lithuania,LTU,1997,1.9231
Lithuania,LTU,1998,2.1154
Lithuania,LTU,1999,1
Lithuania,LTU,2000,1.9286
Lithuania,LTU,2001,1.8636000000000001
Lithuania,LTU,2002,1.25
Lithuania,LTU,2003,2.5
Lithuania,LTU,2004,2.3043
Lithuania,LTU,2005,1.4872
Lithuania,LTU,2006,0.6341
Lithuania,LTU,2007,1.5833000000000002
Lithuania,LTU,2008,1.7000000000000002
Lithuania,LTU,2009,2.7692
Lithuania,LTU,2010,1.75
Lithuania,LTU,2011,1.85
Lithuania,LTU,2012,2.1458
Lithuania,LTU,2013,2.4348
Lithuania,LTU,2014,2.8802000000000003
Lithuania,LTU,2015,3.1348000000000003
Lithuania,LTU,2016,3.1024000000000003
Lithuania,LTU,2017,3.4224
Lithuania,LTU,2018,2.1401
Low Income Food Deficit Countries,,1961,0.33590000000000003
Low Income Food Deficit Countries,,1962,0.34600000000000003
Low Income Food Deficit Countries,,1963,0.3386
Low Income Food Deficit Countries,,1964,0.35550000000000004
Low Income Food Deficit Countries,,1965,0.3287
Low Income Food Deficit Countries,,1966,0.3277
Low Income Food Deficit Countries,,1967,0.3543
Low Income Food Deficit Countries,,1968,0.3421
Low Income Food Deficit Countries,,1969,0.3547
Low Income Food Deficit Countries,,1970,0.38670000000000004
Low Income Food Deficit Countries,,1971,0.3635
Low Income Food Deficit Countries,,1972,0.34400000000000003
Low Income Food Deficit Countries,,1973,0.38380000000000003
Low Income Food Deficit Countries,,1974,0.3473
Low Income Food Deficit Countries,,1975,0.4068
Low Income Food Deficit Countries,,1976,0.4051
Low Income Food Deficit Countries,,1977,0.4238
Low Income Food Deficit Countries,,1978,0.4072
Low Income Food Deficit Countries,,1979,0.3603
Low Income Food Deficit Countries,,1980,0.38580000000000003
Low Income Food Deficit Countries,,1981,0.41650000000000004
Low Income Food Deficit Countries,,1982,0.4233
Low Income Food Deficit Countries,,1983,0.467
Low Income Food Deficit Countries,,1984,0.43770000000000003
Low Income Food Deficit Countries,,1985,0.43110000000000004
Low Income Food Deficit Countries,,1986,0.4289
Low Income Food Deficit Countries,,1987,0.47050000000000003
Low Income Food Deficit Countries,,1988,0.5068
Low Income Food Deficit Countries,,1989,0.4902
Low Income Food Deficit Countries,,1990,0.5135000000000001
Low Income Food Deficit Countries,,1991,0.4954
Low Income Food Deficit Countries,,1992,0.5554
Low Income Food Deficit Countries,,1993,0.5086
Low Income Food Deficit Countries,,1994,0.4776
Low Income Food Deficit Countries,,1995,0.5417000000000001
Low Income Food Deficit Countries,,1996,0.5026
Low Income Food Deficit Countries,,1997,0.4575
Low Income Food Deficit Countries,,1998,0.48350000000000004
Low Income Food Deficit Countries,,1999,0.5812
Low Income Food Deficit Countries,,2000,0.5870000000000001
Low Income Food Deficit Countries,,2001,0.6257
Low Income Food Deficit Countries,,2002,0.4943
Low Income Food Deficit Countries,,2003,0.5363
Low Income Food Deficit Countries,,2004,0.4549
Low Income Food Deficit Countries,,2005,0.47090000000000004
Low Income Food Deficit Countries,,2006,0.5172
Low Income Food Deficit Countries,,2007,0.5268
Low Income Food Deficit Countries,,2008,0.5637
Low Income Food Deficit Countries,,2009,0.6438
Low Income Food Deficit Countries,,2010,0.5905
Low Income Food Deficit Countries,,2011,0.5734
Low Income Food Deficit Countries,,2012,0.6027
Low Income Food Deficit Countries,,2013,0.6209
Low Income Food Deficit Countries,,2014,0.6252
Low Income Food Deficit Countries,,2015,0.6355000000000001
Low Income Food Deficit Countries,,2016,0.5894
Low Income Food Deficit Countries,,2017,0.5924
Low Income Food Deficit Countries,,2018,0.6406000000000001
Madagascar,MDG,1961,0.8644000000000001
Madagascar,MDG,1962,0.7167
Madagascar,MDG,1963,0.7953
Madagascar,MDG,1964,0.8142
Madagascar,MDG,1965,0.775
Madagascar,MDG,1966,0.7546
Madagascar,MDG,1967,0.8044
Madagascar,MDG,1968,0.8711000000000001
Madagascar,MDG,1969,0.8531000000000001
Madagascar,MDG,1970,0.8395
Madagascar,MDG,1971,0.8474
Madagascar,MDG,1972,0.8296
Madagascar,MDG,1973,0.8547
Madagascar,MDG,1974,0.8549
Madagascar,MDG,1975,0.8183
Madagascar,MDG,1976,0.881
Madagascar,MDG,1977,0.8507
Madagascar,MDG,1978,0.9022
Madagascar,MDG,1979,0.9412
Madagascar,MDG,1980,0.8459
Madagascar,MDG,1981,0.7747
Madagascar,MDG,1982,0.8187000000000001
Madagascar,MDG,1983,0.8172
Madagascar,MDG,1984,0.8621000000000001
Madagascar,MDG,1985,0.7701
Madagascar,MDG,1986,0.7776000000000001
Madagascar,MDG,1987,0.8269000000000001
Madagascar,MDG,1988,0.8588
Madagascar,MDG,1989,0.8576
Madagascar,MDG,1990,0.8287
Madagascar,MDG,1991,0.9498000000000001
Madagascar,MDG,1992,0.9037000000000001
Madagascar,MDG,1993,0.8786
Madagascar,MDG,1994,0.8388
Madagascar,MDG,1995,0.9684
Madagascar,MDG,1996,0.9397000000000001
Madagascar,MDG,1997,0.8921
Madagascar,MDG,1998,0.9017000000000001
Madagascar,MDG,1999,0.9880000000000001
Madagascar,MDG,2000,0.8926000000000001
Madagascar,MDG,2001,0.9044000000000001
Madagascar,MDG,2002,0.8481000000000001
Madagascar,MDG,2003,0.9034000000000001
Madagascar,MDG,2004,0.8430000000000001
Madagascar,MDG,2005,1.0509
Madagascar,MDG,2006,1.0507
Madagascar,MDG,2007,1.0513000000000001
Madagascar,MDG,2008,1.0423
Madagascar,MDG,2009,1.0501
Madagascar,MDG,2010,1.0441
Madagascar,MDG,2011,1.0586
Madagascar,MDG,2012,1.0761
Madagascar,MDG,2013,1.0884
Madagascar,MDG,2014,1.0797
Madagascar,MDG,2015,1.0884
Madagascar,MDG,2016,1.0965
Madagascar,MDG,2017,1.104
Madagascar,MDG,2018,1.1115000000000002
Malawi,MWI,1961,0.5161
Malawi,MWI,1962,0.5231
Malawi,MWI,1963,0.5217
Malawi,MWI,1964,0.5205000000000001
Malawi,MWI,1965,0.5195000000000001
Malawi,MWI,1966,0.525
Malawi,MWI,1967,0.5301
Malawi,MWI,1968,0.5306000000000001
Malawi,MWI,1969,0.5304
Malawi,MWI,1970,0.5302
Malawi,MWI,1971,0.5301
Malawi,MWI,1972,0.53
Malawi,MWI,1973,0.5294
Malawi,MWI,1974,0.5288
Malawi,MWI,1975,0.5302
Malawi,MWI,1976,0.5315
Malawi,MWI,1977,0.5304
Malawi,MWI,1978,0.5299
Malawi,MWI,1979,0.531
Malawi,MWI,1980,0.5299
Malawi,MWI,1981,0.5333
Malawi,MWI,1982,0.528
Malawi,MWI,1983,0.5231
Malawi,MWI,1984,0.5333
Malawi,MWI,1985,0.5286000000000001
Malawi,MWI,1986,0.5352
Malawi,MWI,1987,0.5417000000000001
Malawi,MWI,1988,0.5479
Malawi,MWI,1989,0.5448000000000001
Malawi,MWI,1990,0.5667
Malawi,MWI,1991,0.5578000000000001
Malawi,MWI,1992,0.5379
Malawi,MWI,1993,0.5503
Malawi,MWI,1994,0.5366000000000001
Malawi,MWI,1995,0.5625
Malawi,MWI,1996,0.5588000000000001
Malawi,MWI,1997,0.5578000000000001
Malawi,MWI,1998,0.4918
Malawi,MWI,1999,0.3678
Malawi,MWI,2000,0.40440000000000004
Malawi,MWI,2001,0.5075000000000001
Malawi,MWI,2002,0.4318
Malawi,MWI,2003,0.47190000000000004
Malawi,MWI,2004,0.3647
Malawi,MWI,2005,0.3667
Malawi,MWI,2006,0.48350000000000004
Malawi,MWI,2007,0.49420000000000003
Malawi,MWI,2008,0.4791
Malawi,MWI,2009,0.6022000000000001
Malawi,MWI,2010,0.5302
Malawi,MWI,2011,0.6322
Malawi,MWI,2012,0.5965
Malawi,MWI,2013,0.6167
Malawi,MWI,2014,0.6159
Malawi,MWI,2015,0.5720000000000001
Malawi,MWI,2016,0.48050000000000004
Malawi,MWI,2017,0.5979
Malawi,MWI,2018,0.5413
Malta,MLT,1961,0.4686
Malta,MLT,1962,1.192
Malta,MLT,1963,0.6824
Malta,MLT,1964,1.6808
Malta,MLT,1965,2.0282
Malta,MLT,1966,0.7509
Malta,MLT,1967,1.0635000000000001
Malta,MLT,1968,0.8783000000000001
Malta,MLT,1969,1.1787
Malta,MLT,1970,0.9884000000000001
Malta,MLT,1971,1.2288000000000001
Malta,MLT,1972,1.0033
Malta,MLT,1973,1.0596
Malta,MLT,1974,0.8898
Malta,MLT,1975,0.8652000000000001
Malta,MLT,1976,1.2112
Malta,MLT,1977,0.8492000000000001
Malta,MLT,1978,0.9455
Malta,MLT,1979,1.2285000000000001
Malta,MLT,1980,2.1012
Malta,MLT,1981,2.1667
Malta,MLT,1982,1.6714
Malta,MLT,1983,2.079
Malta,MLT,1984,2.8571
Malta,MLT,1985,2.8571
Malta,MLT,1986,2
Malta,MLT,1987,2.0282
Malta,MLT,1988,2.0282
Malta,MLT,1989,2.0282
Malta,MLT,1990,2.0662000000000003
Malta,MLT,1991,2
Malta,MLT,1992,1.6667
Malta,MLT,1993,1.6667
Malta,MLT,1994,1.8803
Malta,MLT,1995,1.6786
Malta,MLT,1996,2.5
Malta,MLT,1997,2.1247000000000003
Malta,MLT,1998,2.1457
Malta,MLT,1999,2.2234000000000003
Malta,MLT,2000,2.2056
Malta,MLT,2001,2.2586
Malta,MLT,2002,2.2977000000000003
Malta,MLT,2003,2.3132
Malta,MLT,2004,2.3053
Malta,MLT,2005,2.3339000000000003
Malta,MLT,2006,2.5
Malta,MLT,2007,2
Malta,MLT,2008,2.5
Malta,MLT,2009,2.4516
Malta,MLT,2010,2.6667
Malta,MLT,2011,2.4138
Malta,MLT,2012,2.5
Malta,MLT,2013,2.5
Malta,MLT,2014,2.5466
Malta,MLT,2015,2.5862000000000003
Malta,MLT,2016,2.5834
Malta,MLT,2017,2.6042
Malta,MLT,2018,2.6249000000000002
Mauritania,MRT,1995,0.7895000000000001
Mauritania,MRT,1996,0.8065
Mauritania,MRT,1997,0.8
Mauritania,MRT,1998,0.8046000000000001
Mauritania,MRT,1999,0.8
Mauritania,MRT,2000,1.002
Mauritania,MRT,2001,0.76
Mauritania,MRT,2002,0.8949
Mauritania,MRT,2003,0.9108
Mauritania,MRT,2004,0.9292
Mauritania,MRT,2005,0.9500000000000001
Mauritania,MRT,2006,0.9708
Mauritania,MRT,2007,0.9961000000000001
Mauritania,MRT,2008,1.0177
Mauritania,MRT,2009,1.0392000000000001
Mauritania,MRT,2010,1.0607
Mauritania,MRT,2011,1.0822
Mauritania,MRT,2012,1.1037000000000001
Mauritania,MRT,2013,1.1251
Mauritania,MRT,2014,1.2524
Mauritania,MRT,2015,1.2039
Mauritania,MRT,2016,1.2006000000000001
Mauritania,MRT,2017,1.2264000000000002
Mauritania,MRT,2018,1.2444
Mexico,MEX,1961,0.44730000000000003
Mexico,MEX,1962,0.3917
Mexico,MEX,1963,0.39590000000000003
Mexico,MEX,1964,0.4264
Mexico,MEX,1965,0.4061
Mexico,MEX,1966,0.45230000000000004
Mexico,MEX,1967,0.5079
Mexico,MEX,1968,0.4786
Mexico,MEX,1969,0.5041
Mexico,MEX,1970,0.5295
Mexico,MEX,1971,0.4854
Mexico,MEX,1972,0.5155000000000001
Mexico,MEX,1973,0.5396000000000001
Mexico,MEX,1974,0.6261
Mexico,MEX,1975,0.5861000000000001
Mexico,MEX,1976,0.5622
Mexico,MEX,1977,0.4722
Mexico,MEX,1978,0.6004
Mexico,MEX,1979,0.6092000000000001
Mexico,MEX,1980,0.6028
Mexico,MEX,1981,0.6688000000000001
Mexico,MEX,1982,0.6236
Mexico,MEX,1983,0.6564
Mexico,MEX,1984,0.5542
Mexico,MEX,1985,0.5116
Mexico,MEX,1986,0.6004
Mexico,MEX,1987,0.5729000000000001
Mexico,MEX,1988,0.4429
Mexico,MEX,1989,0.44930000000000003
Mexico,MEX,1990,0.6148
Mexico,MEX,1991,0.6931
Mexico,MEX,1992,0.5546
Mexico,MEX,1993,0.6871
Mexico,MEX,1994,0.6538
Mexico,MEX,1995,0.6229
Mexico,MEX,1996,0.6586000000000001
Mexico,MEX,1997,0.5975
Mexico,MEX,1998,0.5873
Mexico,MEX,1999,0.6199
Mexico,MEX,2000,0.5908
Mexico,MEX,2001,0.6258
Mexico,MEX,2002,0.754
Mexico,MEX,2003,0.7431
Mexico,MEX,2004,0.6932
Mexico,MEX,2005,0.6556000000000001
Mexico,MEX,2006,0.8042
Mexico,MEX,2007,0.6674
Mexico,MEX,2008,0.7457
Mexico,MEX,2009,0.864
Mexico,MEX,2010,0.7093
Mexico,MEX,2011,0.6344000000000001
Mexico,MEX,2012,0.6933
Mexico,MEX,2013,0.7377
Mexico,MEX,2014,0.7579
Mexico,MEX,2015,0.6232
Mexico,MEX,2016,0.6908000000000001
Mexico,MEX,2017,0.7284
Mexico,MEX,2018,0.7494000000000001
Middle Africa,,1961,0.41750000000000004
Middle Africa,,1962,0.4581
Middle Africa,,1963,0.46730000000000005
Middle Africa,,1964,0.4883
Middle Africa,,1965,0.4872
Middle Africa,,1966,0.5017
Middle Africa,,1967,0.49870000000000003
Middle Africa,,1968,0.5013000000000001
Middle Africa,,1969,0.49150000000000005
Middle Africa,,1970,0.506
Middle Africa,,1971,0.5185000000000001
Middle Africa,,1972,0.5265000000000001
Middle Africa,,1973,0.5418000000000001
Middle Africa,,1974,0.5464
Middle Africa,,1975,0.55
Middle Africa,,1976,0.5592
Middle Africa,,1977,0.546
Middle Africa,,1978,0.503
Middle Africa,,1979,0.5303
Middle Africa,,1980,0.5349
Middle Africa,,1981,0.534
Middle Africa,,1982,0.5304
Middle Africa,,1983,0.509
Middle Africa,,1984,0.4738
Middle Africa,,1985,0.5007
Middle Africa,,1986,0.48600000000000004
Middle Africa,,1987,0.4572
Middle Africa,,1988,0.52
Middle Africa,,1989,0.5248
Middle Africa,,1990,0.5367000000000001
Middle Africa,,1991,0.5279
Middle Africa,,1992,0.5242
Middle Africa,,1993,0.5626
Middle Africa,,1994,0.5937
Middle Africa,,1995,0.5562
Middle Africa,,1996,0.5701
Middle Africa,,1997,0.5807
Middle Africa,,1998,0.5821000000000001
Middle Africa,,1999,0.5865
Middle Africa,,2000,0.5851000000000001
Middle Africa,,2001,0.5765
Middle Africa,,2002,0.5871000000000001
Middle Africa,,2003,0.5860000000000001
Middle Africa,,2004,0.5282
Middle Africa,,2005,0.5957
Middle Africa,,2006,0.5988
Middle Africa,,2007,0.5806
Middle Africa,,2008,0.6293000000000001
Middle Africa,,2009,0.6062000000000001
Middle Africa,,2010,0.5969
Middle Africa,,2011,0.5682
Middle Africa,,2012,0.5677
Middle Africa,,2013,0.6051000000000001
Middle Africa,,2014,0.6413
Middle Africa,,2015,0.6655
Middle Africa,,2016,0.6461
Middle Africa,,2017,0.6412
Middle Africa,,2018,0.6349
Moldova,MDA,1992,0.9820000000000001
Moldova,MDA,1993,1.2930000000000001
Moldova,MDA,1994,0.7598
Moldova,MDA,1995,0.7593000000000001
Moldova,MDA,1996,0.685
Moldova,MDA,1997,1.1728
Moldova,MDA,1998,0.912
Moldova,MDA,1999,0.8426
Moldova,MDA,2000,0.5533
Moldova,MDA,2001,1.2678
Moldova,MDA,2002,0.742
Moldova,MDA,2003,0.7998000000000001
Moldova,MDA,2004,0.8836
Moldova,MDA,2005,1.331
Moldova,MDA,2006,1.3397000000000001
Moldova,MDA,2007,0.29810000000000003
Moldova,MDA,2008,1.0917000000000001
Moldova,MDA,2009,0.7192000000000001
Moldova,MDA,2010,0.8852000000000001
Moldova,MDA,2011,1.1717
Moldova,MDA,2012,0.3941
Moldova,MDA,2013,1.2436
Moldova,MDA,2014,1.1437000000000002
Moldova,MDA,2015,0.786
Moldova,MDA,2016,0.8401000000000001
Moldova,MDA,2017,1.1027
Moldova,MDA,2018,1.0267
Montenegro,MNE,2006,2.8561
Montenegro,MNE,2007,4.0476
Montenegro,MNE,2008,5.761900000000001
Montenegro,MNE,2009,6.4286
Montenegro,MNE,2010,5.904800000000001
Montenegro,MNE,2011,6.0952
Montenegro,MNE,2012,5.04
Montenegro,MNE,2013,6.2647
Montenegro,MNE,2014,8.4359
Montenegro,MNE,2015,6.2857
Montenegro,MNE,2016,6.25
Montenegro,MNE,2017,6.3095
Montenegro,MNE,2018,6.542400000000001
Morocco,MAR,1961,0.9400000000000001
Morocco,MAR,1962,0.5770000000000001
Morocco,MAR,1963,0.6595000000000001
Morocco,MAR,1964,0.7512000000000001
Morocco,MAR,1965,0.6837000000000001
Morocco,MAR,1966,0.41290000000000004
Morocco,MAR,1967,0.5323
Morocco,MAR,1968,0.7778
Morocco,MAR,1969,0.8
Morocco,MAR,1970,0.75
Morocco,MAR,1971,0.8
Morocco,MAR,1972,0.7154
Morocco,MAR,1973,0.8093
Morocco,MAR,1974,0.8038000000000001
Morocco,MAR,1975,0.7667
Morocco,MAR,1976,0.8
Morocco,MAR,1977,0.6593
Morocco,MAR,1978,0.7000000000000001
Morocco,MAR,1979,0.7100000000000001
Morocco,MAR,1980,0.7059000000000001
Morocco,MAR,1981,0.6667000000000001
Morocco,MAR,1982,0.5977
Morocco,MAR,1983,0.5977
Morocco,MAR,1984,0.5930000000000001
Morocco,MAR,1985,0.5930000000000001
Morocco,MAR,1986,0.5952000000000001
Morocco,MAR,1987,0.6098
Morocco,MAR,1988,0.6071000000000001
Morocco,MAR,1989,0.6118
Morocco,MAR,1990,0.5779000000000001
Morocco,MAR,1991,0.6247
Morocco,MAR,1992,0.6225
Morocco,MAR,1993,0.6044
Morocco,MAR,1994,0.6118
Morocco,MAR,1995,0.6628000000000001
Morocco,MAR,1996,0.6667000000000001
Morocco,MAR,1997,0.6442
Morocco,MAR,1998,0.6471
Morocco,MAR,1999,0.6143000000000001
Morocco,MAR,2000,0.5199
Morocco,MAR,2001,0.5217
Morocco,MAR,2002,0.6197
Morocco,MAR,2003,0.7000000000000001
Morocco,MAR,2004,0.7136
Morocco,MAR,2005,0.7059000000000001
Morocco,MAR,2006,0.6945
Mozambique,MOZ,2002,0.4017
Mozambique,MOZ,2003,0.3397
Mozambique,MOZ,2004,0.33330000000000004
Mozambique,MOZ,2005,0.2071
Mozambique,MOZ,2006,0.2742
Mozambique,MOZ,2007,0.2795
Mozambique,MOZ,2008,0.2745
Mozambique,MOZ,2009,0.26
Mozambique,MOZ,2010,0.3239
Mozambique,MOZ,2011,0.34640000000000004
Mozambique,MOZ,2012,0.35710000000000003
Mozambique,MOZ,2013,0.3643
Mozambique,MOZ,2014,0.5345
Mozambique,MOZ,2015,0.5533
Mozambique,MOZ,2016,0.5556
Mozambique,MOZ,2017,0.55
Mozambique,MOZ,2018,0.35910000000000003
Myanmar,MMR,1961,0.5007
Myanmar,MMR,1962,0.5487000000000001
Myanmar,MMR,1963,0.5235000000000001
Myanmar,MMR,1964,0.5419
Myanmar,MMR,1965,0.4844
Myanmar,MMR,1966,0.4767
Myanmar,MMR,1967,0.4063
Myanmar,MMR,1968,0.4252
Myanmar,MMR,1969,0.46040000000000003
Myanmar,MMR,1970,0.43710000000000004
Myanmar,MMR,1971,0.47500000000000003
Myanmar,MMR,1972,0.44120000000000004
Myanmar,MMR,1973,0.4161
Myanmar,MMR,1974,0.4444
Myanmar,MMR,1975,0.4117
Myanmar,MMR,1976,0.3917
Myanmar,MMR,1977,0.49010000000000004
Myanmar,MMR,1978,0.527
Myanmar,MMR,1979,0.5101
Myanmar,MMR,1980,0.6995
Myanmar,MMR,1981,0.5512
Myanmar,MMR,1982,0.7217
Myanmar,MMR,1983,0.8295
Myanmar,MMR,1984,0.8639
Myanmar,MMR,1985,0.8032
Myanmar,MMR,1986,0.8698
Myanmar,MMR,1987,0.9338000000000001
Myanmar,MMR,1988,0.8952
Myanmar,MMR,1989,0.6674
Myanmar,MMR,1990,0.608
Myanmar,MMR,1991,0.6432
Myanmar,MMR,1992,0.6704
Myanmar,MMR,1993,0.6547000000000001
Myanmar,MMR,1994,0.6506000000000001
Myanmar,MMR,1995,0.6815
Myanmar,MMR,1996,0.7303000000000001
Myanmar,MMR,1997,0.68
Myanmar,MMR,1998,0.8112
Myanmar,MMR,1999,0.7376
Myanmar,MMR,2000,0.7293000000000001
Myanmar,MMR,2001,0.7764000000000001
Myanmar,MMR,2002,0.8005
Myanmar,MMR,2003,0.8847
Myanmar,MMR,2004,0.8996000000000001
Myanmar,MMR,2005,0.9959
Myanmar,MMR,2006,1.0451000000000001
Myanmar,MMR,2007,1.1096000000000001
Myanmar,MMR,2008,1.1809
Myanmar,MMR,2009,1.2413
Myanmar,MMR,2010,1.3026
Myanmar,MMR,2011,1.3827
Myanmar,MMR,2012,1.4299000000000002
Myanmar,MMR,2013,1.4605000000000001
Myanmar,MMR,2014,1.5122
Myanmar,MMR,2015,1.5814000000000001
Myanmar,MMR,2016,1.6492
Myanmar,MMR,2017,1.7092
Myanmar,MMR,2018,1.7691000000000001
Namibia,NAM,2000,1.4286
Namibia,NAM,2001,1.5
