Entity,Code,Year,"Crops - Cocoa, beans - 661 - Yield - 5419 - hg/ha"
Guinea,GIN,2015,0.49400000000000005
Guinea,GIN,2016,0.5078
Guinea,GIN,2017,0.49560000000000004
Guinea,GIN,2018,0.4958
Guyana,GUY,1961,0.0371
Guyana,GUY,1962,0.0357
Guyana,GUY,1963,0.0363
Guyana,GUY,1964,0.0357
Guyana,GUY,1965,0.0367
Guyana,GUY,1966,0.0363
Guyana,GUY,1967,0.0366
Guyana,GUY,1968,0.0364
Guyana,GUY,1969,0.037700000000000004
Guyana,GUY,1970,0.0388
Guyana,GUY,1971,0.039900000000000005
Guyana,GUY,1972,0.0371
Guyana,GUY,1973,0.055600000000000004
Guyana,GUY,1974,0.0548
Guyana,GUY,1975,0.0533
Guyana,GUY,1976,0.0533
Guyana,GUY,1977,0.0533
Guyana,GUY,1978,0.0533
Guyana,GUY,1979,0.0533
Guyana,GUY,1980,0.0533
Guyana,GUY,1981,0.0533
Guyana,GUY,1982,0.0533
Guyana,GUY,1983,0.0533
Guyana,GUY,1984,0.0533
Guyana,GUY,1985,0.0533
Guyana,GUY,1986,0.0538
Guyana,GUY,1987,0.0538
Guyana,GUY,1988,0.0538
Guyana,GUY,1989,0.0563
Guyana,GUY,1990,0.26
Guyana,GUY,1991,0.277
Guyana,GUY,1992,0.28390000000000004
Guyana,GUY,1993,0.2906
Guyana,GUY,1994,0.2973
Guyana,GUY,1995,0.3038
Guyana,GUY,1996,0.3103
Guyana,GUY,1997,0.3166
Guyana,GUY,1998,0.32280000000000003
Guyana,GUY,1999,0.3289
Guyana,GUY,2000,0.33490000000000003
Guyana,GUY,2001,0.34090000000000004
Guyana,GUY,2002,0.3468
Guyana,GUY,2003,0.3526
Guyana,GUY,2004,0.35800000000000004
Guyana,GUY,2005,0.3628
Guyana,GUY,2006,0.36760000000000004
Guyana,GUY,2007,0.3724
Guyana,GUY,2008,0.37720000000000004
Guyana,GUY,2009,0.382
Guyana,GUY,2010,0.38680000000000003
Guyana,GUY,2011,0.3916
Guyana,GUY,2012,0.40190000000000003
Guyana,GUY,2013,0.4091
Guyana,GUY,2014,0.4076
Guyana,GUY,2015,0.4106
Guyana,GUY,2016,0.41140000000000004
Guyana,GUY,2017,0.4146
Guyana,GUY,2018,0.4178
Haiti,HTI,1961,0.5556
Haiti,HTI,1962,0.5556
Haiti,HTI,1963,0.56
Haiti,HTI,1964,0.56
Haiti,HTI,1965,0.5556
Haiti,HTI,1966,0.5556
Haiti,HTI,1967,0.5625
Haiti,HTI,1968,0.5556
Haiti,HTI,1969,0.5625
Haiti,HTI,1970,0.5273
Haiti,HTI,1971,0.5
Haiti,HTI,1972,0.5
Haiti,HTI,1973,0.5
Haiti,HTI,1974,0.5
Haiti,HTI,1975,0.5
Haiti,HTI,1976,0.5
Haiti,HTI,1977,0.5
Haiti,HTI,1978,0.5
Haiti,HTI,1979,0.5
Haiti,HTI,1980,0.5
Haiti,HTI,1981,0.5
Haiti,HTI,1982,0.4989
Haiti,HTI,1983,0.5111
Haiti,HTI,1984,0.5233
Haiti,HTI,1985,0.5055000000000001
Haiti,HTI,1986,0.49050000000000005
Haiti,HTI,1987,0.5189
Haiti,HTI,1988,0.49400000000000005
Haiti,HTI,1989,0.5
Haiti,HTI,1990,0.5031
Haiti,HTI,1991,0.4615
Haiti,HTI,1992,0.45940000000000003
Haiti,HTI,1993,0.4545
Haiti,HTI,1994,0.4615
Haiti,HTI,1995,0.46430000000000005
Haiti,HTI,1996,0.4667
Haiti,HTI,1997,0.4727
Haiti,HTI,1998,0.47890000000000005
Haiti,HTI,1999,0.4863
Haiti,HTI,2000,0.5
Haiti,HTI,2001,0.4778
Haiti,HTI,2002,0.49010000000000004
Haiti,HTI,2003,0.4883
Haiti,HTI,2004,0.4898
Haiti,HTI,2005,0.4878
Haiti,HTI,2006,0.4878
Haiti,HTI,2007,0.48850000000000005
Haiti,HTI,2008,0.4878
Haiti,HTI,2009,0.4882
Haiti,HTI,2010,0.48850000000000005
Haiti,HTI,2011,0.48660000000000003
Haiti,HTI,2012,0.4864
Haiti,HTI,2013,0.4863
Haiti,HTI,2014,0.4877
Haiti,HTI,2015,0.4883
Haiti,HTI,2016,0.48660000000000003
Haiti,HTI,2017,0.48660000000000003
Haiti,HTI,2018,0.48660000000000003
Honduras,HND,1961,0.7799
Honduras,HND,1962,0.776
Honduras,HND,1963,0.7849
Honduras,HND,1964,0.7778
Honduras,HND,1965,0.7757000000000001
Honduras,HND,1966,0.7797000000000001
Honduras,HND,1967,0.7841
Honduras,HND,1968,0.7851
Honduras,HND,1969,0.7798
Honduras,HND,1970,1
Honduras,HND,1971,1
Honduras,HND,1972,1
Honduras,HND,1973,1
Honduras,HND,1974,1
Honduras,HND,1975,1
Honduras,HND,1976,1
Honduras,HND,1977,1
Honduras,HND,1978,1
Honduras,HND,1979,1
Honduras,HND,1980,1
Honduras,HND,1981,1
Honduras,HND,1982,1
Honduras,HND,1983,1.1
Honduras,HND,1984,1
Honduras,HND,1985,1
Honduras,HND,1986,1
Honduras,HND,1987,1
Honduras,HND,1988,1
Honduras,HND,1989,0.41540000000000005
Honduras,HND,1990,0.4083
Honduras,HND,1991,0.41250000000000003
Honduras,HND,1992,0.41540000000000005
Honduras,HND,1993,0.4202
Honduras,HND,1994,0.4167
Honduras,HND,1995,0.42110000000000003
Honduras,HND,1996,0.41540000000000005
Honduras,HND,1997,0.4146
Honduras,HND,1998,0.41540000000000005
Honduras,HND,1999,0.4182
Honduras,HND,2000,0.4167
Honduras,HND,2001,0.6046
Honduras,HND,2002,0.7937000000000001
Honduras,HND,2003,0.8006000000000001
Honduras,HND,2004,0.8048000000000001
Honduras,HND,2005,0.8143
Honduras,HND,2006,0.8
Honduras,HND,2007,0.5957
Honduras,HND,2008,0.5714
Honduras,HND,2009,0.4086
Honduras,HND,2010,0.544
Honduras,HND,2011,0.49770000000000003
Honduras,HND,2012,0.6416000000000001
Honduras,HND,2013,0.6356
Honduras,HND,2014,0.31820000000000004
Honduras,HND,2015,0.34090000000000004
Honduras,HND,2016,0.21930000000000002
Honduras,HND,2017,0.6104
Honduras,HND,2018,0.2441
India,IND,1977,0.7895000000000001
India,IND,1978,0.7937000000000001
India,IND,1979,0.8
India,IND,1980,0.3
India,IND,1981,0.3
India,IND,1982,0.3
India,IND,1983,0.3
India,IND,1984,0.3
India,IND,1985,0.3
India,IND,1986,0.3
India,IND,1987,0.35000000000000003
India,IND,1988,0.3
India,IND,1989,0.3
India,IND,1990,0.3
India,IND,1991,0.3
India,IND,1992,0.3
India,IND,1993,0.3
India,IND,1994,0.5674
India,IND,1995,0.5381
India,IND,1996,0.5333
India,IND,1997,0.4597
India,IND,1998,0.43870000000000003
India,IND,1999,0.41910000000000003
India,IND,2000,0.393
India,IND,2001,0.41550000000000004
India,IND,2002,0.4203
India,IND,2003,0.3835
India,IND,2004,0.3669
India,IND,2005,0.3326
India,IND,2006,0.3453
India,IND,2007,0.3355
India,IND,2008,0.3312
India,IND,2009,0.3471
India,IND,2010,0.2786
India,IND,2011,0.2549
India,IND,2012,0.2063
India,IND,2013,0.197
India,IND,2014,0.21130000000000002
India,IND,2015,0.2051
India,IND,2016,0.2099
India,IND,2017,0.22890000000000002
India,IND,2018,0.2212
Indonesia,IDN,1961,0.15410000000000001
Indonesia,IDN,1962,0.1216
Indonesia,IDN,1963,0.1237
Indonesia,IDN,1964,0.1233
Indonesia,IDN,1965,0.1317
Indonesia,IDN,1966,0.1506
Indonesia,IDN,1967,0.13440000000000002
Indonesia,IDN,1968,0.12710000000000002
Indonesia,IDN,1969,0.1756
Indonesia,IDN,1970,0.2144
Indonesia,IDN,1971,0.21930000000000002
Indonesia,IDN,1972,0.1698
Indonesia,IDN,1973,0.22540000000000002
Indonesia,IDN,1974,0.369
Indonesia,IDN,1975,0.5316000000000001
Indonesia,IDN,1976,0.44420000000000004
Indonesia,IDN,1977,0.4297
Indonesia,IDN,1978,0.4378
Indonesia,IDN,1979,0.5395
Indonesia,IDN,1980,0.5313
Indonesia,IDN,1981,0.5839
Indonesia,IDN,1982,0.7504000000000001
Indonesia,IDN,1983,0.6772
Indonesia,IDN,1984,0.6152000000000001
Indonesia,IDN,1985,0.9992000000000001
Indonesia,IDN,1986,0.678
Indonesia,IDN,1987,0.8139000000000001
Indonesia,IDN,1988,0.7375
Indonesia,IDN,1989,0.8185
Indonesia,IDN,1990,0.8963000000000001
Indonesia,IDN,1991,0.9508000000000001
Indonesia,IDN,1992,1.0926
Indonesia,IDN,1993,0.8615
Indonesia,IDN,1994,0.6731
Indonesia,IDN,1995,0.7439
Indonesia,IDN,1996,0.88
Indonesia,IDN,1997,0.8528
Indonesia,IDN,1998,1.1323
Indonesia,IDN,1999,0.5502
Indonesia,IDN,2000,0.5616
Indonesia,IDN,2001,0.7013
Indonesia,IDN,2002,0.797
Indonesia,IDN,2003,0.7235
Indonesia,IDN,2004,0.634
Indonesia,IDN,2005,0.6416000000000001
Indonesia,IDN,2006,0.8495
Indonesia,IDN,2007,0.8009000000000001
Indonesia,IDN,2008,0.5638000000000001
Indonesia,IDN,2009,0.5101
Indonesia,IDN,2010,0.5114000000000001
Indonesia,IDN,2011,0.4111
Indonesia,IDN,2012,0.3996
Indonesia,IDN,2013,0.4142
Indonesia,IDN,2014,0.4217
Indonesia,IDN,2015,0.3471
Indonesia,IDN,2016,0.3861
Indonesia,IDN,2017,0.3814
Indonesia,IDN,2018,0.3538
Jamaica,JAM,1961,0.40030000000000004
Jamaica,JAM,1962,0.38
Jamaica,JAM,1963,0.3803
Jamaica,JAM,1964,0.32930000000000004
Jamaica,JAM,1965,0.4011
Jamaica,JAM,1966,0.4263
Jamaica,JAM,1967,0.4005
Jamaica,JAM,1968,0.4842
Jamaica,JAM,1969,0.4823
Jamaica,JAM,1970,0.4081
Jamaica,JAM,1971,0.468
Jamaica,JAM,1972,0.5006
Jamaica,JAM,1973,0.46480000000000005
Jamaica,JAM,1974,0.4494
Jamaica,JAM,1975,0.4944
Jamaica,JAM,1976,0.4572
Jamaica,JAM,1977,0.47000000000000003
Jamaica,JAM,1978,0.4923
Jamaica,JAM,1979,0.45530000000000004
Jamaica,JAM,1980,0.4867
Jamaica,JAM,1981,0.4867
Jamaica,JAM,1982,0.6880000000000001
Jamaica,JAM,1983,0.5004000000000001
Jamaica,JAM,1984,0.6113000000000001
Jamaica,JAM,1985,0.5289
Jamaica,JAM,1986,0.5347000000000001
Jamaica,JAM,1987,0.7080000000000001
Jamaica,JAM,1988,0.3442
Jamaica,JAM,1989,0.308
Jamaica,JAM,1990,0.4612
Jamaica,JAM,1991,0.38570000000000004
Jamaica,JAM,1992,0.3839
Jamaica,JAM,1993,0.382
Jamaica,JAM,1994,0.3896
Jamaica,JAM,1995,0.39840000000000003
Jamaica,JAM,1996,0.43970000000000004
Jamaica,JAM,1997,0.44680000000000003
Jamaica,JAM,1998,0.395
Jamaica,JAM,1999,0.37
Jamaica,JAM,2000,0.2973
Jamaica,JAM,2001,0.4107
Jamaica,JAM,2002,0.385
Jamaica,JAM,2003,0.36860000000000004
Jamaica,JAM,2004,0.3561
Jamaica,JAM,2005,0.30560000000000004
Jamaica,JAM,2006,0.3306
Jamaica,JAM,2007,0.5471
Jamaica,JAM,2008,0.2985
Jamaica,JAM,2009,0.3166
Jamaica,JAM,2010,0.36000000000000004
Jamaica,JAM,2011,0.2495
Jamaica,JAM,2012,0.36660000000000004
Jamaica,JAM,2013,0.2624
Jamaica,JAM,2014,0.3037
Jamaica,JAM,2015,0.3146
Jamaica,JAM,2016,0.31020000000000003
Jamaica,JAM,2017,0.30720000000000003
Jamaica,JAM,2018,0.30360000000000004
Land Locked Developing Countries,,1961,0.24230000000000002
Land Locked Developing Countries,,1962,0.22790000000000002
Land Locked Developing Countries,,1963,0.2454
Land Locked Developing Countries,,1964,0.23520000000000002
Land Locked Developing Countries,,1965,0.22870000000000001
Land Locked Developing Countries,,1966,0.2073
Land Locked Developing Countries,,1967,0.2245
Land Locked Developing Countries,,1968,0.21580000000000002
Land Locked Developing Countries,,1969,0.2207
Land Locked Developing Countries,,1970,0.2366
Land Locked Developing Countries,,1971,0.3015
Land Locked Developing Countries,,1972,0.34940000000000004
Land Locked Developing Countries,,1973,0.2084
Land Locked Developing Countries,,1974,0.3176
Land Locked Developing Countries,,1975,0.3483
Land Locked Developing Countries,,1976,0.3819
Land Locked Developing Countries,,1977,0.3805
Land Locked Developing Countries,,1978,0.3226
Land Locked Developing Countries,,1979,0.3135
Land Locked Developing Countries,,1980,0.331
Land Locked Developing Countries,,1981,0.32530000000000003
Land Locked Developing Countries,,1982,0.34090000000000004
Land Locked Developing Countries,,1983,0.33540000000000003
Land Locked Developing Countries,,1984,0.4002
Land Locked Developing Countries,,1985,0.4171
Land Locked Developing Countries,,1986,0.4485
Land Locked Developing Countries,,1987,0.44730000000000003
Land Locked Developing Countries,,1988,0.42050000000000004
Land Locked Developing Countries,,1989,0.3539
Land Locked Developing Countries,,1990,0.2851
Land Locked Developing Countries,,1991,0.2854
Land Locked Developing Countries,,1992,0.27990000000000004
Land Locked Developing Countries,,1993,0.3049
Land Locked Developing Countries,,1994,0.3205
Land Locked Developing Countries,,1995,0.33
Land Locked Developing Countries,,1996,0.33290000000000003
Land Locked Developing Countries,,1997,0.3407
Land Locked Developing Countries,,1998,0.3442
Land Locked Developing Countries,,1999,0.3811
Land Locked Developing Countries,,2000,0.394
Land Locked Developing Countries,,2001,0.38480000000000003
Land Locked Developing Countries,,2002,0.368
Land Locked Developing Countries,,2003,0.38730000000000003
Land Locked Developing Countries,,2004,0.4233
Land Locked Developing Countries,,2005,0.44770000000000004
Land Locked Developing Countries,,2006,0.4172
Land Locked Developing Countries,,2007,0.3714
Land Locked Developing Countries,,2008,0.3861
Land Locked Developing Countries,,2009,0.3667
Land Locked Developing Countries,,2010,0.3724
Land Locked Developing Countries,,2011,0.3758
Land Locked Developing Countries,,2012,0.3764
Land Locked Developing Countries,,2013,0.4047
Land Locked Developing Countries,,2014,0.40740000000000004
Land Locked Developing Countries,,2015,0.4131
Land Locked Developing Countries,,2016,0.41340000000000005
Land Locked Developing Countries,,2017,0.41500000000000004
Land Locked Developing Countries,,2018,0.4365
Least Developed Countries,,1961,0.36110000000000003
Least Developed Countries,,1962,0.37370000000000003
Least Developed Countries,,1963,0.3623
Least Developed Countries,,1964,0.39530000000000004
Least Developed Countries,,1965,0.3451
Least Developed Countries,,1966,0.3839
Least Developed Countries,,1967,0.3884
Least Developed Countries,,1968,0.3895
Least Developed Countries,,1969,0.3982
Least Developed Countries,,1970,0.41090000000000004
Least Developed Countries,,1971,0.43010000000000004
Least Developed Countries,,1972,0.37010000000000004
Least Developed Countries,,1973,0.3618
Least Developed Countries,,1974,0.3199
Least Developed Countries,,1975,0.3397
Least Developed Countries,,1976,0.31320000000000003
Least Developed Countries,,1977,0.31420000000000003
Least Developed Countries,,1978,0.29910000000000003
Least Developed Countries,,1979,0.3269
Least Developed Countries,,1980,0.3126
Least Developed Countries,,1981,0.2828
Least Developed Countries,,1982,0.2972
Least Developed Countries,,1983,0.3143
Least Developed Countries,,1984,0.29460000000000003
Least Developed Countries,,1985,0.3088
Least Developed Countries,,1986,0.3176
Least Developed Countries,,1987,0.3115
Least Developed Countries,,1988,0.3169
Least Developed Countries,,1989,0.32270000000000004
Least Developed Countries,,1990,0.3104
Least Developed Countries,,1991,0.29460000000000003
Least Developed Countries,,1992,0.29460000000000003
Least Developed Countries,,1993,0.3144
Least Developed Countries,,1994,0.31880000000000003
Least Developed Countries,,1995,0.33580000000000004
Least Developed Countries,,1996,0.3326
Least Developed Countries,,1997,0.3652
Least Developed Countries,,1998,0.3647
Least Developed Countries,,1999,0.33290000000000003
Least Developed Countries,,2000,0.3039
Least Developed Countries,,2001,0.3146
Least Developed Countries,,2002,0.33240000000000003
Least Developed Countries,,2003,0.3438
Least Developed Countries,,2004,0.4041
Least Developed Countries,,2005,0.47550000000000003
Least Developed Countries,,2006,0.5097
Least Developed Countries,,2007,0.4964
Least Developed Countries,,2008,0.5376000000000001
Least Developed Countries,,2009,0.5375
Least Developed Countries,,2010,0.5205000000000001
Least Developed Countries,,2011,0.5475
Least Developed Countries,,2012,0.3951
Least Developed Countries,,2013,0.35900000000000004
Least Developed Countries,,2014,0.45180000000000003
Least Developed Countries,,2015,0.4344
Least Developed Countries,,2016,0.43660000000000004
Least Developed Countries,,2017,0.44020000000000004
Least Developed Countries,,2018,0.4435
Liberia,LBR,1961,0.10310000000000001
Liberia,LBR,1962,0.1277
Liberia,LBR,1963,0.1585
Liberia,LBR,1964,0.16190000000000002
Liberia,LBR,1965,0.14120000000000002
Liberia,LBR,1966,0.1451
Liberia,LBR,1967,0.14300000000000002
Liberia,LBR,1968,0.2291
Liberia,LBR,1969,0.21330000000000002
Liberia,LBR,1970,0.1801
Liberia,LBR,1971,0.22440000000000002
Liberia,LBR,1972,0.22740000000000002
Liberia,LBR,1973,0.24250000000000002
Liberia,LBR,1974,0.2351
Liberia,LBR,1975,0.33290000000000003
Liberia,LBR,1976,0.29560000000000003
Liberia,LBR,1977,0.2205
Liberia,LBR,1978,0.25270000000000004
Liberia,LBR,1979,0.22970000000000002
Liberia,LBR,1980,0.2318
Liberia,LBR,1981,0.2691
Liberia,LBR,1982,0.184
Liberia,LBR,1983,0.22840000000000002
Liberia,LBR,1984,0.24600000000000002
Liberia,LBR,1985,0.19310000000000002
Liberia,LBR,1986,0.1544
Liberia,LBR,1987,0.10540000000000001
Liberia,LBR,1988,0.1158
Liberia,LBR,1989,0.2
Liberia,LBR,1990,0.1429
Liberia,LBR,1991,0.1
Liberia,LBR,1992,0.10600000000000001
Liberia,LBR,1993,0.0775
Liberia,LBR,1994,0.11170000000000001
Liberia,LBR,1995,0.1296
Liberia,LBR,1996,0.1247
Liberia,LBR,1997,0.12000000000000001
Liberia,LBR,1998,0.1333
Liberia,LBR,1999,0.13340000000000002
Liberia,LBR,2000,0.1292
Liberia,LBR,2001,0.1
Liberia,LBR,2002,0.1331
Liberia,LBR,2003,0.16670000000000001
Liberia,LBR,2004,0.1568
Liberia,LBR,2005,0.17650000000000002
Liberia,LBR,2006,0.16670000000000001
Liberia,LBR,2007,0.17
Liberia,LBR,2008,0.16
Liberia,LBR,2009,0.1704
Liberia,LBR,2010,0.1718
Liberia,LBR,2011,0.1721
Liberia,LBR,2012,0.17020000000000002
Liberia,LBR,2013,0.14
Liberia,LBR,2014,0.1418
Liberia,LBR,2015,0.15430000000000002
Liberia,LBR,2016,0.1572
Liberia,LBR,2017,0.1534
Liberia,LBR,2018,0.15330000000000002
Low Income Food Deficit Countries,,1961,0.2447
Low Income Food Deficit Countries,,1962,0.25470000000000004
Low Income Food Deficit Countries,,1963,0.2561
Low Income Food Deficit Countries,,1964,0.32270000000000004
Low Income Food Deficit Countries,,1965,0.24700000000000003
Low Income Food Deficit Countries,,1966,0.3
Low Income Food Deficit Countries,,1967,0.30720000000000003
Low Income Food Deficit Countries,,1968,0.2872
Low Income Food Deficit Countries,,1969,0.32230000000000003
Low Income Food Deficit Countries,,1970,0.3257
Low Income Food Deficit Countries,,1971,0.3638
Low Income Food Deficit Countries,,1972,0.33130000000000004
Low Income Food Deficit Countries,,1973,0.30720000000000003
Low Income Food Deficit Countries,,1974,0.3371
Low Income Food Deficit Countries,,1975,0.32370000000000004
Low Income Food Deficit Countries,,1976,0.28900000000000003
Low Income Food Deficit Countries,,1977,0.29710000000000003
Low Income Food Deficit Countries,,1978,0.29560000000000003
Low Income Food Deficit Countries,,1979,0.3325
Low Income Food Deficit Countries,,1980,0.3264
Low Income Food Deficit Countries,,1981,0.3255
Low Income Food Deficit Countries,,1982,0.2962
Low Income Food Deficit Countries,,1983,0.3158
Low Income Food Deficit Countries,,1984,0.37210000000000004
Low Income Food Deficit Countries,,1985,0.3537
Low Income Food Deficit Countries,,1986,0.379
Low Income Food Deficit Countries,,1987,0.4
Low Income Food Deficit Countries,,1988,0.43670000000000003
Low Income Food Deficit Countries,,1989,0.4677
Low Income Food Deficit Countries,,1990,0.452
Low Income Food Deficit Countries,,1991,0.4353
Low Income Food Deficit Countries,,1992,0.4752
Low Income Food Deficit Countries,,1993,0.46180000000000004
Low Income Food Deficit Countries,,1994,0.4661
Low Income Food Deficit Countries,,1995,0.5008
Low Income Food Deficit Countries,,1996,0.49970000000000003
Low Income Food Deficit Countries,,1997,0.47390000000000004
Low Income Food Deficit Countries,,1998,0.48360000000000003
Low Income Food Deficit Countries,,1999,0.47290000000000004
Low Income Food Deficit Countries,,2000,0.4969
Low Income Food Deficit Countries,,2001,0.4853
Low Income Food Deficit Countries,,2002,0.49500000000000005
Low Income Food Deficit Countries,,2003,0.4994
Low Income Food Deficit Countries,,2004,0.504
Low Income Food Deficit Countries,,2005,0.48600000000000004
Low Income Food Deficit Countries,,2006,0.5056
Low Income Food Deficit Countries,,2007,0.47000000000000003
Low Income Food Deficit Countries,,2008,0.4889
Low Income Food Deficit Countries,,2009,0.4975
Low Income Food Deficit Countries,,2010,0.4839
Low Income Food Deficit Countries,,2011,0.4968
Low Income Food Deficit Countries,,2012,0.5132
Low Income Food Deficit Countries,,2013,0.4989
Low Income Food Deficit Countries,,2014,0.5027
Low Income Food Deficit Countries,,2015,0.49910000000000004
Low Income Food Deficit Countries,,2016,0.48800000000000004
Low Income Food Deficit Countries,,2017,0.4877
Low Income Food Deficit Countries,,2018,0.4852
Madagascar,MDG,1961,0.33330000000000004
Madagascar,MDG,1962,0.2778
Madagascar,MDG,1963,0.2222
Madagascar,MDG,1964,0.28800000000000003
Madagascar,MDG,1965,0.3114
Madagascar,MDG,1966,0.3289
Madagascar,MDG,1967,0.3541
Madagascar,MDG,1968,0.3634
Madagascar,MDG,1969,0.3688
Madagascar,MDG,1970,0.35710000000000003
Madagascar,MDG,1971,0.3205
Madagascar,MDG,1972,0.4
Madagascar,MDG,1973,0.4
Madagascar,MDG,1974,0.45680000000000004
Madagascar,MDG,1975,0.38230000000000003
Madagascar,MDG,1976,0.4076
Madagascar,MDG,1977,0.35250000000000004
Madagascar,MDG,1978,0.2906
Madagascar,MDG,1979,0.2931
Madagascar,MDG,1980,0.2931
Madagascar,MDG,1981,0.3155
Madagascar,MDG,1982,0.32230000000000003
Madagascar,MDG,1983,0.30510000000000004
Madagascar,MDG,1984,0.5128
Madagascar,MDG,1985,0.2922
Madagascar,MDG,1986,0.2923
Madagascar,MDG,1987,0.4247
Madagascar,MDG,1988,0.48000000000000004
Madagascar,MDG,1989,0.47440000000000004
Madagascar,MDG,1990,0.5294
Madagascar,MDG,1991,0.4806
Madagascar,MDG,1992,0.7536
Madagascar,MDG,1993,0.9956
Madagascar,MDG,1994,0.6667000000000001
Madagascar,MDG,1995,0.8696
Madagascar,MDG,1996,0.9247000000000001
Madagascar,MDG,1997,0.9247000000000001
Madagascar,MDG,1998,0.9247000000000001
Madagascar,MDG,1999,0.9237000000000001
Madagascar,MDG,2000,0.9411
Madagascar,MDG,2001,0.9443
Madagascar,MDG,2002,0.9443
Madagascar,MDG,2003,0.9443
Madagascar,MDG,2004,0.9421
Madagascar,MDG,2005,0.7811
Madagascar,MDG,2006,0.7801
Madagascar,MDG,2007,0.8655
Madagascar,MDG,2008,0.8586
Madagascar,MDG,2009,0.8602000000000001
Madagascar,MDG,2010,0.8881
Madagascar,MDG,2011,0.8911
Madagascar,MDG,2012,0.8765000000000001
Madagascar,MDG,2013,0.8738
Madagascar,MDG,2014,0.889
Madagascar,MDG,2015,0.8931
Madagascar,MDG,2016,0.8822000000000001
Madagascar,MDG,2017,0.8811
Madagascar,MDG,2018,0.88
Malaysia,MYS,1961,0.4615
Malaysia,MYS,1962,0.4615
Malaysia,MYS,1963,0.4
Malaysia,MYS,1964,0.42500000000000004
Malaysia,MYS,1965,0.6
Malaysia,MYS,1966,0.8500000000000001
Malaysia,MYS,1967,0.75
Malaysia,MYS,1968,0.7833
Malaysia,MYS,1969,0.9167000000000001
Malaysia,MYS,1970,0.8
Malaysia,MYS,1971,0.6081
Malaysia,MYS,1972,0.7692
Malaysia,MYS,1973,0.9619000000000001
Malaysia,MYS,1974,0.8733000000000001
Malaysia,MYS,1975,0.7576
Malaysia,MYS,1976,0.6895
Malaysia,MYS,1977,0.6486000000000001
Malaysia,MYS,1978,0.9629000000000001
Malaysia,MYS,1979,1.0006000000000002
Malaysia,MYS,1980,1.0179
Malaysia,MYS,1981,1.1560000000000001
Malaysia,MYS,1982,1.1253
Malaysia,MYS,1983,0.9456
Malaysia,MYS,1984,0.9321
Malaysia,MYS,1985,0.88
Malaysia,MYS,1986,0.885
Malaysia,MYS,1987,0.9003
Malaysia,MYS,1988,0.9880000000000001
Malaysia,MYS,1989,0.9201
Malaysia,MYS,1990,0.8300000000000001
Malaysia,MYS,1991,0.5765
Malaysia,MYS,1992,0.5812
Malaysia,MYS,1993,0.6667000000000001
Malaysia,MYS,1994,0.653
Malaysia,MYS,1995,0.6912
Malaysia,MYS,1996,0.7138
Malaysia,MYS,1997,0.7525000000000001
Malaysia,MYS,1998,0.7663000000000001
Malaysia,MYS,1999,0.8300000000000001
Malaysia,MYS,2000,0.9274
Malaysia,MYS,2001,0.9956
Malaysia,MYS,2002,0.9801000000000001
Malaysia,MYS,2003,0.7965
Malaysia,MYS,2004,0.7919
Malaysia,MYS,2005,0.8226
Malaysia,MYS,2006,1.0062
Malaysia,MYS,2007,1.2362
Malaysia,MYS,2008,1.3056
Malaysia,MYS,2009,1.0058
Malaysia,MYS,2010,0.7795000000000001
Malaysia,MYS,2011,0.2209
Malaysia,MYS,2012,0.3103
Malaysia,MYS,2013,0.20320000000000002
Malaysia,MYS,2014,0.1655
Malaysia,MYS,2015,0.0954
Malaysia,MYS,2016,0.1009
Malaysia,MYS,2017,0.058600000000000006
Malaysia,MYS,2018,0.08360000000000001
Martinique,MTQ,1961,0.5
Martinique,MTQ,1962,0.5
Martinique,MTQ,1963,1
Martinique,MTQ,1964,0.4
Martinique,MTQ,1965,0.5
Martinique,MTQ,1966,0.5
Martinique,MTQ,1967,0.6
Martinique,MTQ,1968,0.5
Martinique,MTQ,1969,0.5
Melanesia,OWID_MNS,1961,0.3456
Melanesia,OWID_MNS,1962,0.4587
Melanesia,OWID_MNS,1963,0.48350000000000004
Melanesia,OWID_MNS,1964,0.336
Melanesia,OWID_MNS,1965,0.5103
Melanesia,OWID_MNS,1966,0.5179
Melanesia,OWID_MNS,1967,0.4763
Melanesia,OWID_MNS,1968,0.4577
Melanesia,OWID_MNS,1969,0.48050000000000004
Melanesia,OWID_MNS,1970,0.47700000000000004
Melanesia,OWID_MNS,1971,0.5222
Melanesia,OWID_MNS,1972,0.4894
Melanesia,OWID_MNS,1973,0.376
Melanesia,OWID_MNS,1974,0.4698
Melanesia,OWID_MNS,1975,0.4647
Melanesia,OWID_MNS,1976,0.4209
Melanesia,OWID_MNS,1977,0.3557
Melanesia,OWID_MNS,1978,0.3614
Melanesia,OWID_MNS,1979,0.3622
Melanesia,OWID_MNS,1980,0.3976
Melanesia,OWID_MNS,1981,0.39530000000000004
Melanesia,OWID_MNS,1982,0.3312
Melanesia,OWID_MNS,1983,0.3583
Melanesia,OWID_MNS,1984,0.43170000000000003
Melanesia,OWID_MNS,1985,0.44110000000000005
Melanesia,OWID_MNS,1986,0.37770000000000004
Melanesia,OWID_MNS,1987,0.3608
Melanesia,OWID_MNS,1988,0.3914
Melanesia,OWID_MNS,1989,0.4908
Melanesia,OWID_MNS,1990,0.4313
Melanesia,OWID_MNS,1991,0.4209
Melanesia,OWID_MNS,1992,0.41700000000000004
Melanesia,OWID_MNS,1993,0.4153
Melanesia,OWID_MNS,1994,0.3904
