"Date","beef_commercial","veal_commercial","pork_commercial","lamb_commercial","total_red_commercial","beef_federal","veal_federal","pork_federal","lamb_federal","total_red_federal","broilers_federal","chicken_federal","turkey_federal","total_poultry_federal","total_meat_federal"
"Jun-1965","1530.0","74.0","804.0","50.0","2458.0",NULL,NULL,NULL,NULL,NULL,"486.8",NULL,"54.7","576.3",NULL
"May-1965","1431.0","66.0","803.0","50.0","2350.0",NULL,NULL,NULL,NULL,NULL,"433.1",NULL,"27.0","492.9",NULL
"Apr-1965","1423.0","73.0","972.0","55.0","2523.0",NULL,NULL,NULL,NULL,NULL,"420.3",NULL,"15.6","470.4",NULL
"Mar-1965","1568.0","80.0","1075.0","55.0","2778.0",NULL,NULL,NULL,NULL,NULL,"407.7",NULL,"14.5","458.4",NULL
"Feb-1965","1365.0","69.0","872.0","48.0","2354.0",NULL,NULL,NULL,NULL,NULL,"353.0",NULL,"13.7","400.7",NULL
"Jan-1965","1539.0","79.0","1014.0","59.0","2691.0",NULL,NULL,NULL,NULL,NULL,"396.0",NULL,"31.2","469.9",NULL
"Dec-1964","1560.0","77.0","1118.0","59.0","2814.0",NULL,NULL,NULL,NULL,NULL,"376.3",NULL,"143.0","568.8",NULL
"Nov-1964","1454.0","82.0","1106.0","55.0","2697.0",NULL,NULL,NULL,NULL,NULL,"339.3",NULL,"250.6","639.7",NULL
"Oct-1964","1623.0","97.0","1140.0","64.0","2924.0",NULL,NULL,NULL,NULL,NULL,"413.2",NULL,"258.3","731.2",NULL
"Sep-1964","1536.0","91.0","939.0","59.0","2625.0",NULL,NULL,NULL,NULL,NULL,"419.9",NULL,"208.3","674.1",NULL
"Aug-1964","1477.0","84.0","814.0","53.0","2428.0",NULL,NULL,NULL,NULL,NULL,"432.8",NULL,"145.6","616.7",NULL
"Jul-1964","1545.0","81.0","853.0","58.0","2537.0",NULL,NULL,NULL,NULL,NULL,"436.0",NULL,"86.6","557.7",NULL
"Jun-1964","1589.0","72.0","868.0","55.0","2584.0",NULL,NULL,NULL,NULL,NULL,"454.5",NULL,"52.6","544.9",NULL
"May-1964","1511.0","66.0","921.0","55.0","2553.0",NULL,NULL,NULL,NULL,NULL,"423.0",NULL,"29.9","489.1",NULL
"Apr-1964","1515.0","68.0","1073.0","60.0","2716.0",NULL,NULL,NULL,NULL,NULL,"406.6",NULL,"18.0","462.0",NULL
"Mar-1964","1414.0","69.0","1052.0","59.0","2594.0",NULL,NULL,NULL,NULL,NULL,"371.2",NULL,"15.6","419.7",NULL
"Feb-1964","1301.0","64.0","973.0","55.0","2393.0",NULL,NULL,NULL,NULL,NULL,"345.6",NULL,"12.5","385.5",NULL
"Jan-1964","1512.0","77.0","1162.0","71.0","2822.0",NULL,NULL,NULL,NULL,NULL,"391.8",NULL,"32.1","464.0",NULL
"Dec-1963","1316.0","67.0","1130.0","60.0","2573.0",NULL,NULL,NULL,NULL,NULL,"371.2",NULL,"142.1","561.7",NULL
"Nov-1963","1299.0","70.0","1075.0","59.0","2503.0",NULL,NULL,NULL,NULL,NULL,"326.3",NULL,"217.4","597.9",NULL
"Oct-1963","1513.0","84.0","1110.0","76.0","2783.0",NULL,NULL,NULL,NULL,NULL,"409.3",NULL,"251.8","718.6",NULL
"Sep-1963","1342.0","76.0","954.0","65.0","2437.0",NULL,NULL,NULL,NULL,NULL,"390.4",NULL,"193.7","628.3",NULL
"Aug-1963","1397.0","76.0","856.0","64.0","2393.0",NULL,NULL,NULL,NULL,NULL,"431.2",NULL,"137.7","610.2",NULL
"Jul-1963","1370.0","71.0","850.0","64.0","2355.0",NULL,NULL,NULL,NULL,NULL,"444.2",NULL,"74.8","554.3",NULL
"Jun-1963","1311.0","61.0","824.0","53.0","2249.0",NULL,NULL,NULL,NULL,NULL,"414.0",NULL,"42.0","489.2",NULL
"May-1963","1404.0","65.0","986.0","59.0","2514.0",NULL,NULL,NULL,NULL,NULL,"417.2",NULL,"30.9","486.3",NULL
"Apr-1963","1304.0","65.0","1037.0","62.0","2468.0",NULL,NULL,NULL,NULL,NULL,"379.4",NULL,"16.7","428.3",NULL
"Mar-1963","1276.0","68.0","1056.0","63.0","2463.0",NULL,NULL,NULL,NULL,NULL,"343.5",NULL,"12.4","381.1",NULL
"Feb-1963","1171.0","66.0","922.0","59.0","2218.0",NULL,NULL,NULL,NULL,NULL,"303.1",NULL,"13.2","341.5",NULL
"Jan-1963","1346.0","78.0","1063.0","73.0","2560.0",NULL,NULL,NULL,NULL,NULL,"377.5",NULL,"31.0","443.0",NULL
"Dec-1962","1146.0","69.0","993.0","60.0","2268.0",NULL,NULL,NULL,NULL,NULL,"322.9",NULL,"128.0","492.1",NULL
"Nov-1962","1209.0","79.0","1052.0","65.0","2405.0",NULL,NULL,NULL,NULL,NULL,"342.3",NULL,"231.2","626.6",NULL
"Oct-1962","1357.0","93.0","1092.0","77.0","2619.0",NULL,NULL,NULL,NULL,NULL,"408.6",NULL,"237.2","705.4",NULL
"Sep-1962","1194.0","81.0","787.0","67.0","2129.0",NULL,NULL,NULL,NULL,NULL,"343.5",NULL,"163.2","549.2",NULL
"Aug-1962","1343.0","86.0","867.0","65.0","2361.0",NULL,NULL,NULL,NULL,NULL,"415.7",NULL,"121.5","574.6",NULL
"Jul-1962","1284.0","76.0","798.0","62.0","2220.0",NULL,NULL,NULL,NULL,NULL,"397.0",NULL,"59.2","488.3",NULL
"Jun-1962","1275.0","73.0","853.0","56.0","2257.0",NULL,NULL,NULL,NULL,NULL,"421.4",NULL,"44.5","499.0",NULL
"May-1962","1312.0","79.0","964.0","66.0","2421.0",NULL,NULL,NULL,NULL,NULL,"427.8",NULL,"32.5","494.6",NULL
"Apr-1962","1141.0","71.0","932.0","66.0","2210.0",NULL,NULL,NULL,NULL,NULL,"362.3",NULL,"19.2","411.3",NULL
"Mar-1962","1232.0","78.0","1010.0","68.0","2388.0",NULL,NULL,NULL,NULL,NULL,"339.5",NULL,"13.8","380.6",NULL
"Feb-1962","1111.0","69.0","864.0","66.0","2110.0",NULL,NULL,NULL,NULL,NULL,"275.8",NULL,"12.6","308.4",NULL
"Jan-1962","1327.0","82.0","1017.0","77.0","2503.0",NULL,NULL,NULL,NULL,NULL,"304.0",NULL,"33.9","375.3",NULL
"Dec-1961","1169.0","71.0","950.0","62.0","2252.0",NULL,NULL,NULL,NULL,NULL,"275.8",NULL,"138.0","452.8",NULL
"Nov-1961","1237.0","84.0","1034.0","65.0","2420.0",NULL,NULL,NULL,NULL,NULL,"306.0",NULL,"249.4","604.1",NULL
"Oct-1961","1336.0","91.0","993.0","73.0","2493.0",NULL,NULL,NULL,NULL,NULL,"385.2",NULL,"248.3","688.8",NULL
"Sep-1961","1267.0","85.0","838.0","67.0","2257.0",NULL,NULL,NULL,NULL,NULL,"373.0",NULL,"179.4","608.9",NULL
"Aug-1961","1344.0","89.0","842.0","68.0","2343.0",NULL,NULL,NULL,NULL,NULL,"427.5",NULL,"143.6","615.1",NULL
"Jul-1961","1223.0","74.0","723.0","60.0","2080.0",NULL,NULL,NULL,NULL,NULL,"412.4",NULL,"82.0","523.2",NULL
"Jun-1961","1333.0","79.0","854.0","66.0","2332.0",NULL,NULL,NULL,NULL,NULL,"442.4",NULL,"72.8","548.4",NULL
"May-1961","1321.0","79.0","923.0","75.0","2398.0",NULL,NULL,NULL,NULL,NULL,"421.3",NULL,"44.8","500.2",NULL
"Apr-1961","1137.0","72.0","823.0","71.0","2103.0",NULL,NULL,NULL,NULL,NULL,"357.9",NULL,"22.4","407.4",NULL
"Mar-1961","1242.0","82.0","980.0","75.0","2379.0",NULL,NULL,NULL,NULL,NULL,"331.7",NULL,"24.3","379.1",NULL
"Feb-1961","1086.0","73.0","823.0","63.0","2045.0",NULL,NULL,NULL,NULL,NULL,"255.8",NULL,"16.1","293.3",NULL
"Jan-1961","1235.0","81.0","947.0","73.0","2336.0",NULL,NULL,NULL,NULL,NULL,"297.8",NULL,"34.9","366.8",NULL
"Dec-1960","1149.0","80.0","957.0","61.0","2247.0",NULL,NULL,NULL,NULL,NULL,"280.8",NULL,"125.1","445.5",NULL
"Nov-1960","1190.0","91.0","956.0","64.0","2301.0",NULL,NULL,NULL,NULL,NULL,"285.9",NULL,"181.3","517.5",NULL
"Oct-1960","1263.0","97.0","885.0","70.0","2315.0",NULL,NULL,NULL,NULL,NULL,"324.6",NULL,"192.3","572.1",NULL
"Sep-1960","1298.0","101.0","845.0","68.0","2312.0",NULL,NULL,NULL,NULL,NULL,"341.4",NULL,"149.6","541.2",NULL
"Aug-1960","1307.0","99.0","850.0","65.0","2321.0",NULL,NULL,NULL,NULL,NULL,"379.3",NULL,"109.5","530.2",NULL
"Jul-1960","1166.0","85.0","724.0","57.0","2032.0",NULL,NULL,NULL,NULL,NULL,"323.6",NULL,"51.9","407.3",NULL
"Jun-1960","1247.0","85.0","852.0","60.0","2244.0",NULL,NULL,NULL,NULL,NULL,"339.8",NULL,"46.0","414.2",NULL
"May-1960","1202.0","77.0","905.0","61.0","2245.0",NULL,NULL,NULL,NULL,NULL,"331.7",NULL,"27.1","382.6",NULL
"Apr-1960","1066.0","75.0","910.0","59.0","2110.0",NULL,NULL,NULL,NULL,NULL,"301.6",NULL,"16.2","335.4",NULL
"Mar-1960","1201.0","83.0","981.0","61.0","2326.0",NULL,NULL,NULL,NULL,NULL,"283.6",NULL,"13.4","321.2",NULL
"Feb-1960","1089.0","73.0","940.0","60.0","2162.0",NULL,NULL,NULL,NULL,NULL,"250.9",NULL,"14.0","293.6",NULL
"Jan-1960","1196.0","79.0","1058.0","68.0","2401.0",NULL,NULL,NULL,NULL,NULL,"255.9",NULL,"22.1","306.6",NULL
"Dec-1959","1160.0","80.0","1125.0","64.0","2429.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Nov-1959","1080.0","80.0","1028.0","57.0","2245.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Oct-1959","1186.0","92.0","1060.0","64.0","2402.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Sep-1959","1177.0","87.0","926.0","63.0","2253.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Aug-1959","1083.0","76.0","792.0","52.0","2003.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Jul-1959","1166.0","80.0","842.0","57.0","2145.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Jun-1959","1109.0","76.0","825.0","54.0","2064.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"May-1959","1071.0","70.0","823.0","54.0","2018.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Apr-1959","1099.0","73.0","920.0","61.0","2153.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Mar-1959","1029.0","73.0","918.0","64.0","2084.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Feb-1959","946.0","67.0","907.0","60.0","1980.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Jan-1959","1127.0","75.0","965.0","74.0","2241.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Dec-1958","1091.0","83.0","949.0","59.0","2182.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Nov-1958","978.0","81.0","858.0","48.0","1965.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Oct-1958","1220.0","103.0","932.0","59.0","2314.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Sep-1958","1148.0","94.0","822.0","55.0","2119.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Aug-1958","1079.0","92.0","718.0","50.0","1939.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Jul-1958","1148.0","96.0","714.0","53.0","2011.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Jun-1958","1078.0","91.0","710.0","55.0","1934.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"May-1958","1062.0","90.0","734.0","62.0","1948.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Apr-1958","1023.0","90.0","806.0","65.0","1984.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Mar-1958","985.0","91.0","775.0","56.0","1907.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Feb-1958","960.0","86.0","708.0","53.0","1807.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Jan-1958","1211.0","106.0","892.0","59.0","2268.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Dec-1957","1064.0","98.0","882.0","52.0","2096.0","826.0","59.0","742.0","47.0","1674.0",NULL,NULL,NULL,NULL,NULL
"Nov-1957","1072.0","110.0","865.0","50.0","2097.0","831.0","65.0","730.0","44.0","1670.0",NULL,NULL,NULL,NULL,NULL
"Oct-1957","1268.0","140.0","935.0","62.0","2405.0","978.0","88.0","788.0","55.0","1909.0",NULL,NULL,NULL,NULL,NULL
"Sep-1957","1151.0","131.0","760.0","56.0","2098.0","881.0","79.0","640.0","50.0","1650.0",NULL,NULL,NULL,NULL,NULL
"Aug-1957","1196.0","138.0","694.0","56.0","2084.0","925.0","85.0","579.0","50.0","1639.0",NULL,NULL,NULL,NULL,NULL
"Jul-1957","1220.0","132.0","687.0","60.0","2099.0","940.0","80.0","578.0","53.0","1651.0",NULL,NULL,NULL,NULL,NULL
"Jun-1957","1086.0","115.0","663.0","53.0","1917.0","835.0","69.0","559.0","47.0","1510.0",NULL,NULL,NULL,NULL,NULL
"May-1957","1203.0","118.0","785.0","60.0","2166.0","927.0","72.0","657.0","53.0","1709.0",NULL,NULL,NULL,NULL,NULL
"Apr-1957","1085.0","113.0","786.0","57.0","2041.0","838.0","68.0","661.0","51.0","1618.0",NULL,NULL,NULL,NULL,NULL
"Feb-1957","1082.0","107.0","778.0","60.0","2027.0","839.0","64.0","650.0","54.0","1607.0",NULL,NULL,NULL,NULL,NULL
"Jan-1957","1326.0","128.0","913.0","72.0","2439.0","1034.0","78.0","754.0","65.0","1931.0",NULL,NULL,NULL,NULL,NULL
"Dec-1956","1143.0","111.0","894.0","56.0","2204.0","917.0","70.0","755.0","50.0","1792.0",NULL,NULL,NULL,NULL,NULL
"Nov-1956","1201.0","141.0","1011.0","58.0","2411.0","950.0","92.0","862.0","52.0","1956.0",NULL,NULL,NULL,NULL,NULL
"Oct-1956","1304.0","169.0","967.0","71.0","2511.0","1017.0","112.0","817.0","64.0","2010.0",NULL,NULL,NULL,NULL,NULL
"Sep-1956","1105.0","141.0","767.0","57.0","2070.0","844.0","87.0","638.0","51.0","1620.0",NULL,NULL,NULL,NULL,NULL
"Aug-1956","1202.0","151.0","721.0","62.0","2136.0","931.0","95.0","596.0","55.0","1677.0",NULL,NULL,NULL,NULL,NULL
"Jul-1956","1198.0","133.0","690.0","57.0","2078.0","937.0","84.0","577.0","51.0","1649.0",NULL,NULL,NULL,NULL,NULL
"Jun-1956","1172.0","124.0","711.0","52.0","2059.0","923.0","79.0","600.0","46.0","1648.0",NULL,NULL,NULL,NULL,NULL
"May-1956","1194.0","122.0","777.0","54.0","2147.0","929.0","77.0","651.0","47.0","1704.0",NULL,NULL,NULL,NULL,NULL
"Apr-1956","1122.0","113.0","812.0","60.0","2107.0","875.0","70.0","682.0","54.0","1681.0",NULL,NULL,NULL,NULL,NULL
"Mar-1956","1131.0","113.0","954.0","66.0","2264.0","888.0","71.0","804.0","59.0","1822.0",NULL,NULL,NULL,NULL,NULL
"Feb-1956","1087.0","108.0","923.0","64.0","2182.0","843.0","67.0","773.0","57.0","1740.0",NULL,NULL,NULL,NULL,NULL
"Jan-1956","1231.0","115.0","1057.0","71.0","2474.0","964.0","71.0","883.0","64.0","1982.0",NULL,NULL,NULL,NULL,NULL
"Dec-1955","1114.0","113.0","1145.0","61.0","2433.0","889.0","73.0","968.0","54.0","1984.0",NULL,NULL,NULL,NULL,NULL
"Nov-1955","1136.0","129.0","1073.0","60.0","2398.0","888.0","82.0","908.0","53.0","1931.0",NULL,NULL,NULL,NULL,NULL
"Oct-1955","1172.0","142.0","948.0","62.0","2324.0","910.0","90.0","806.0","55.0","1861.0",NULL,NULL,NULL,NULL,NULL
"Sep-1955","1206.0","147.0","808.0","66.0","2227.0","930.0","91.0","679.0","59.0","1759.0",NULL,NULL,NULL,NULL,NULL
"Aug-1955","1227.0","143.0","726.0","62.0","2158.0","946.0","87.0","605.0","54.0","1692.0",NULL,NULL,NULL,NULL,NULL
"Jul-1955","1045.0","123.0","594.0","53.0","1815.0","806.0","73.0","495.0","47.0","1421.0",NULL,NULL,NULL,NULL,NULL
"Jun-1955","1144.0","130.0","667.0","60.0","2001.0","874.0","79.0","550.0","53.0","1556.0",NULL,NULL,NULL,NULL,NULL
"May-1955","1075.0","118.0","707.0","64.0","1964.0","830.0","71.0","587.0","58.0","1546.0",NULL,NULL,NULL,NULL,NULL
"Apr-1955","1013.0","109.0","744.0","63.0","1929.0","779.0","65.0","618.0","57.0","1519.0",NULL,NULL,NULL,NULL,NULL
"Mar-1955","1084.0","119.0","905.0","68.0","2176.0","823.0","68.0","750.0","61.0","1702.0",NULL,NULL,NULL,NULL,NULL
"Feb-1955","924.0","100.0","771.0","59.0","1854.0","703.0","57.0","628.0","53.0","1441.0",NULL,NULL,NULL,NULL,NULL
"Jan-1955","1073.0","114.0","939.0","66.0","2192.0","817.0","66.0","772.0","59.0","1714.0",NULL,NULL,NULL,NULL,NULL
"Dec-1954","1074.0","123.0","1012.0","61.0","2270.0","839.0","74.0","844.0","55.0","1812.0",NULL,NULL,NULL,NULL,NULL
"Nov-1954","1059.0","134.0","947.0","59.0","2199.0","820.0","82.0","799.0","52.0","1753.0",NULL,NULL,NULL,NULL,NULL
"Oct-1954","1086.0","153.0","818.0","63.0","2120.0","830.0","95.0","682.0","56.0","1663.0",NULL,NULL,NULL,NULL,NULL
"Sep-1954","1098.0","154.0","757.0","62.0","2071.0","825.0","93.0","622.0","55.0","1595.0",NULL,NULL,NULL,NULL,NULL
"Aug-1954","1080.0","149.0","641.0","60.0","1930.0","830.0","90.0","527.0","53.0","1500.0",NULL,NULL,NULL,NULL,NULL
"Jul-1954","1078.0","143.0","596.0","59.0","1876.0","834.0","87.0","491.0","52.0","1464.0",NULL,NULL,NULL,NULL,NULL
"Jun-1954","1066.0","138.0","649.0","59.0","1912.0","822.0","84.0","538.0","52.0","1496.0",NULL,NULL,NULL,NULL,NULL
"May-1954","1007.0","115.0","616.0","54.0","1792.0","770.0","68.0","505.0","48.0","1391.0",NULL,NULL,NULL,NULL,NULL
"Apr-1954","988.0","111.0","661.0","58.0","1818.0","763.0","66.0","548.0","52.0","1429.0",NULL,NULL,NULL,NULL,NULL
"Mar-1954","1068.0","121.0","770.0","61.0","2020.0","815.0","71.0","628.0","56.0","1570.0",NULL,NULL,NULL,NULL,NULL
"Feb-1954","921.0","99.0","656.0","59.0","1735.0","704.0","57.0","526.0","53.0","1340.0",NULL,NULL,NULL,NULL,NULL
"Jan-1954","1076.0","111.0","809.0","66.0","2062.0","830.0","66.0","659.0","60.0","1615.0",NULL,NULL,NULL,NULL,NULL
"Dec-1953","1093.0","122.0","873.0","64.0","2152.0","865.0","75.0","711.0","57.0","1708.0",NULL,NULL,NULL,NULL,NULL
"Nov-1953","1037.0","133.0","888.0","58.0","2116.0","816.0","82.0","744.0","52.0","1694.0",NULL,NULL,NULL,NULL,NULL
"Oct-1953","1144.0","162.0","793.0","73.0","2172.0","892.0","102.0","648.0","65.0","1707.0",NULL,NULL,NULL,NULL,NULL
"Sep-1953","1085.0","152.0","664.0","64.0","1965.0","832.0","93.0","532.0","57.0","1514.0",NULL,NULL,NULL,NULL,NULL
"Aug-1953","1007.0","142.0","582.0","55.0","1786.0","774.0","87.0","470.0","49.0","1380.0",NULL,NULL,NULL,NULL,NULL
"Jul-1953","1034.0","138.0","597.0","54.0","1823.0","793.0","85.0","489.0","47.0","1414.0",NULL,NULL,NULL,NULL,NULL
"Jun-1953","999.0","128.0","644.0","50.0","1821.0","782.0","78.0","533.0","45.0","1438.0",NULL,NULL,NULL,NULL,NULL
"May-1953","961.0","107.0","619.0","52.0","1739.0","748.0","65.0","502.0","47.0","1362.0",NULL,NULL,NULL,NULL,NULL
"Apr-1953","989.0","102.0","714.0","58.0","1863.0","766.0","60.0","570.0","52.0","1448.0",NULL,NULL,NULL,NULL,NULL
"Mar-1953","931.0","94.0","809.0","63.0","1897.0","725.0","55.0","650.0","58.0","1488.0",NULL,NULL,NULL,NULL,NULL
"Feb-1953","849.0","80.0","759.0","57.0","1745.0","655.0","46.0","601.0","53.0","1355.0",NULL,NULL,NULL,NULL,NULL
"Jan-1953","926.0","91.0","1029.0","67.0","2113.0","721.0","54.0","842.0","61.0","1678.0",NULL,NULL,NULL,NULL,NULL
"Dec-1952","857.0","100.0","1179.0","62.0","2198.0","674.0","61.0","984.0","57.0","1776.0",NULL,NULL,NULL,NULL,NULL
"Nov-1952","768.0","105.0","937.0","52.0","1862.0","596.0","66.0","766.0","48.0","1476.0",NULL,NULL,NULL,NULL,NULL
"Oct-1952","933.0","128.0","894.0","68.0","2023.0","720.0","82.0","715.0","62.0","1579.0",NULL,NULL,NULL,NULL,NULL
"Sep-1952","841.0","111.0","720.0","59.0","1731.0","644.0","69.0","571.0","53.0","1337.0",NULL,NULL,NULL,NULL,NULL
"Aug-1952","793.0","100.0","637.0","49.0","1579.0","609.0","61.0","507.0","44.0","1221.0",NULL,NULL,NULL,NULL,NULL
"Jul-1952","786.0","94.0","653.0","43.0","1576.0","602.0","57.0","526.0","39.0","1224.0",NULL,NULL,NULL,NULL,NULL
"Jun-1952","698.0","83.0","727.0","46.0","1554.0","533.0","50.0","601.0","41.0","1225.0",NULL,NULL,NULL,NULL,NULL
"May-1952","742.0","77.0","736.0","49.0","1604.0","565.0","45.0","594.0","45.0","1249.0",NULL,NULL,NULL,NULL,NULL
"Apr-1952","703.0","71.0","839.0","50.0","1663.0","526.0","41.0","683.0","46.0","1296.0",NULL,NULL,NULL,NULL,NULL
"Mar-1952","685.0","70.0","924.0","51.0","1730.0","518.0","39.0","760.0","48.0","1365.0",NULL,NULL,NULL,NULL,NULL
"Feb-1952","721.0","66.0","945.0","52.0","1784.0","556.0","37.0","771.0","49.0","1413.0",NULL,NULL,NULL,NULL,NULL
"Jan-1952","810.0","75.0","1130.0","54.0","2069.0","614.0","43.0","932.0","51.0","1640.0",NULL,NULL,NULL,NULL,NULL
"Dec-1951","699.0","68.0","1077.0","41.0","1885.0","547.0","39.0","906.0","38.0","1530.0",NULL,NULL,NULL,NULL,NULL
"Nov-1951","768.0","91.0","1023.0","47.0","1929.0","588.0","57.0","851.0","43.0","1539.0",NULL,NULL,NULL,NULL,NULL
"Oct-1951","789.0","106.0","885.0","53.0","1833.0","581.0","68.0","719.0","47.0","1415.0",NULL,NULL,NULL,NULL,NULL
"Sep-1951","697.0","87.0","715.0","41.0","1540.0","502.0","51.0","579.0","37.0","1169.0",NULL,NULL,NULL,NULL,NULL
"Aug-1951","767.0","98.0","753.0","44.0","1662.0","558.0","59.0","615.0","39.0","1271.0",NULL,NULL,NULL,NULL,NULL
"Jul-1951","676.0","86.0","686.0","42.0","1490.0","503.0","54.0","577.0","38.0","1172.0",NULL,NULL,NULL,NULL,NULL
"Jun-1951","591.0","78.0","798.0","39.0","1506.0","435.0","49.0","673.0","36.0","1193.0",NULL,NULL,NULL,NULL,NULL
"May-1951","716.0","71.0","798.0","34.0","1619.0","552.0","43.0","665.0","31.0","1291.0",NULL,NULL,NULL,NULL,NULL
"Apr-1951","658.0","67.0","813.0","36.0","1574.0","499.0","39.0","672.0","33.0","1243.0",NULL,NULL,NULL,NULL,NULL
"Mar-1951","696.0","73.0","837.0","39.0","1645.0","535.0","42.0","684.0","37.0","1298.0",NULL,NULL,NULL,NULL,NULL
"Feb-1951","650.0","66.0","720.0","38.0","1474.0","490.0","37.0","570.0","36.0","1133.0",NULL,NULL,NULL,NULL,NULL
"Jan-1951","842.0","81.0","1085.0","54.0","2062.0","642.0","45.0","896.0","50.0","1633.0",NULL,NULL,NULL,NULL,NULL
"Dec-1950","773.0","82.0","1089.0","45.0","1989.0","603.0","48.0","924.0","42.0","1617.0",NULL,NULL,NULL,NULL,NULL
"Nov-1950","794.0","98.0","978.0","47.0","1917.0","611.0","58.0","821.0","43.0","1533.0",NULL,NULL,NULL,NULL,NULL
"Oct-1950","814.0","105.0","806.0","51.0","1776.0","623.0","64.0","666.0","47.0","1400.0",NULL,NULL,NULL,NULL,NULL
"Sep-1950","832.0","107.0","667.0","51.0","1657.0","640.0","65.0","547.0","47.0","1299.0",NULL,NULL,NULL,NULL,NULL
"Aug-1950","829.0","108.0","633.0","52.0","1622.0","632.0","65.0","519.0","47.0","1263.0",NULL,NULL,NULL,NULL,NULL
"Jul-1950","754.0","97.0","617.0","46.0","1514.0","570.0","56.0","515.0","42.0","1183.0",NULL,NULL,NULL,NULL,NULL
"Jun-1950","753.0","97.0","718.0","48.0","1616.0","572.0","57.0","605.0","44.0","1278.0",NULL,NULL,NULL,NULL,NULL
"May-1950","774.0","93.0","716.0","47.0","1630.0","585.0","54.0","593.0","43.0","1275.0",NULL,NULL,NULL,NULL,NULL
"Apr-1950","694.0","87.0","702.0","44.0","1527.0","526.0","50.0","574.0","40.0","1190.0",NULL,NULL,NULL,NULL,NULL
"Mar-1950","775.0","96.0","807.0","49.0","1727.0","589.0","55.0","661.0","46.0","1351.0",NULL,NULL,NULL,NULL,NULL
"Feb-1950","676.0","80.0","699.0","46.0","1501.0","510.0","44.0","559.0","42.0","1155.0",NULL,NULL,NULL,NULL,NULL
"Jan-1950","780.0","87.0","965.0","55.0","1887.0","592.0","50.0","804.0","51.0","1497.0",NULL,NULL,NULL,NULL,NULL
"Dec-1949","717.0","97.0","1041.0","53.0","1908.0","556.0","60.0","881.0","49.0","1546.0",NULL,NULL,NULL,NULL,NULL
"Nov-1949","751.0","119.0","957.0","52.0","1879.0","566.0","75.0","801.0","48.0","1490.0",NULL,NULL,NULL,NULL,NULL
"Oct-1949","772.0","120.0","764.0","56.0","1712.0","585.0","75.0","634.0","51.0","1345.0",NULL,NULL,NULL,NULL,NULL
"Sep-1949","821.0","121.0","637.0","55.0","1634.0","625.0","74.0","518.0","50.0","1267.0",NULL,NULL,NULL,NULL,NULL
"Aug-1949","835.0","123.0","605.0","54.0","1617.0","642.0","74.0","500.0","48.0","1264.0",NULL,NULL,NULL,NULL,NULL
"Jul-1949","743.0","103.0","584.0","45.0","1475.0","576.0","62.0","495.0","41.0","1174.0",NULL,NULL,NULL,NULL,NULL
"Jun-1949","765.0","103.0","657.0","42.0","1567.0","585.0","60.0","557.0","37.0","1239.0",NULL,NULL,NULL,NULL,NULL
"May-1949","747.0","92.0","630.0","38.0","1507.0","571.0","53.0","518.0","34.0","1176.0",NULL,NULL,NULL,NULL,NULL
"Apr-1949","721.0","91.0","647.0","34.0","1493.0","552.0","54.0","528.0","31.0","1165.0",NULL,NULL,NULL,NULL,NULL
"Mar-1949","794.0","98.0","737.0","47.0","1676.0","607.0","57.0","594.0","43.0","1301.0",NULL,NULL,NULL,NULL,NULL
